2024-01-25 17:35:41,Ahmedabad,23\u00baC
2024-01-25 17:35:42,Pune,18\u00baC
2024-01-25 17:35:43,Hyderabad,18\u00baC
2024-01-25 17:35:44,Hyderabad,25\u00baC
2024-01-25 17:35:45,Pune,18\u00baC
2024-01-25 17:35:46,Mumbai,23\u00baC
2024-01-25 17:35:47,Pune,23\u00baC
2024-01-25 17:35:48,Delhi,30\u00baC
2024-01-25 17:35:49,Chennai,23\u00baC
2024-01-25 17:35:50,Mumbai,22\u00baC
2024-01-25 17:37:55,Surat,28\u00baC
2024-01-25 17:37:56,Jaipur,30\u00baC
2024-01-25 17:37:57,Kolkata,21\u00baC
2024-01-25 17:37:58,Bangalore,21\u00baC
2024-01-25 17:37:59,Pune,23\u00baC
2024-01-25 17:38:00,Mumbai,21\u00baC
2024-01-25 17:38:01,Ahmedabad,28\u00baC
2024-01-25 17:38:02,Jaipur,26\u00baC
2024-01-25 17:38:03,Hyderabad,30\u00baC
2024-01-25 17:38:04,Bangalore,18\u00baC
2024-01-25 18:10:41,Seattle,23\u00baC
2024-01-25 18:10:42,Seattle,18\u00baC
2024-01-25 18:10:43,New York,30\u00baC
2024-01-25 18:10:44,Seattle,19\u00baC
2024-01-25 18:10:45,Seattle,20\u00baC
2024-01-25 18:10:46,New York,30\u00baC
2024-01-25 18:10:47,Pittsburgh,25\u00baC
2024-01-25 18:10:48,New York,25\u00baC
2024-01-25 18:10:49,Pittsburgh,28\u00baC
2024-01-25 18:10:50,Pittsburgh,30\u00baC
2024-01-25 18:23:42,Pittsburgh,28\u00baC
2024-01-25 18:23:43,New York,29\u00baC
2024-01-25 18:23:44,Seattle,29\u00baC
2024-01-25 18:23:45,Pittsburgh,25\u00baC
2024-01-25 18:23:46,Seattle,30\u00baC
2024-01-25 18:23:47,Pittsburgh,23\u00baC
2024-01-25 18:23:48,Pittsburgh,25\u00baC
2024-01-25 18:23:49,Seattle,19\u00baC
2024-01-25 18:23:50,Seattle,28\u00baC
2024-01-25 18:23:51,Pittsburgh,29\u00baC
2024-01-25 20:09:54,San Francisco,23\u00baC
2024-01-25 20:09:55,New York,22\u00baC
2024-01-25 20:09:56,New York,28\u00baC
2024-01-25 20:09:57,New York,18\u00baC
2024-01-25 20:09:58,Pittsburgh,31\u00baC
2024-01-25 20:09:59,New York,26\u00baC
2024-01-25 20:10:00,Pittsburgh,26\u00baC
2024-01-25 20:10:01,New York,27\u00baC
2024-01-25 20:10:02,San Francisco,21\u00baC
2024-01-25 20:10:03,New York,26\u00baC
2024-01-25 20:24:44,New York,31\u00baC
2024-01-25 20:24:45,New York,24\u00baC
2024-01-25 20:24:46,New York,31\u00baC
2024-01-25 20:24:47,Pittsburgh,23\u00baC
2024-01-25 20:59:37,Singapore,18\u00baC
2024-01-25 20:59:38,London,22\u00baC
2024-01-25 20:59:39,Tokyo,28\u00baC
2024-01-25 20:59:40,Shanghai,31\u00baC
2024-01-25 20:59:41,New York,23\u00baC
2024-01-25 20:59:42,London,27\u00baC
2024-01-25 20:59:44,Tokyo,18\u00baC
2024-01-25 20:59:45,Shanghai,28\u00baC
2024-01-25 20:59:46,London,31\u00baC
2024-01-25 20:59:47,Hong Kong,31\u00baC
2024-01-25 21:12:00,Hong Kong,22\u00baC
2024-01-25 21:12:01,Hong Kong,29\u00baC
2024-01-25 21:12:02,New York,30\u00baC
2024-01-25 21:12:03,Hong Kong,23\u00baC
2024-01-25 21:12:04,Singapore,24\u00baC
2024-01-25 21:12:05,London,30\u00baC
2024-01-25 21:12:06,London,30\u00baC
2024-01-25 21:12:07,New York,21\u00baC
2024-01-25 21:12:08,Singapore,23\u00baC
2024-01-25 21:12:09,Hong Kong,18\u00baC
2024-01-25 21:13:40,London,25\u00baC
2024-01-25 21:13:41,London,22\u00baC
2024-01-25 21:13:42,Shanghai,28\u00baC
2024-01-25 21:13:43,Shanghai,32\u00baC
2024-01-25 21:13:44,London,30\u00baC
2024-01-25 21:13:45,London,21\u00baC
2024-01-25 21:13:46,Shanghai,23\u00baC
2024-01-25 21:13:47,New York,19\u00baC
2024-01-25 21:13:48,Shanghai,29\u00baC
2024-01-25 21:13:49,London,26\u00baC
2024-01-25 21:25:55,Berlin,26\u00baC
2024-01-25 21:25:56,New York,22\u00baC
2024-01-25 21:25:57,Tokyo,30\u00baC
2024-01-25 21:25:58,Berlin,21\u00baC
2024-01-25 21:25:59,New York,25\u00baC
2024-01-25 21:26:00,New York,21\u00baC
2024-01-25 21:26:01,London,27\u00baC
2024-01-25 21:26:02,London,22\u00baC
2024-01-25 21:26:03,Paris,26\u00baC
2024-01-25 21:26:04,Tokyo,32\u00baC
2024-01-25 21:34:08,Paris,28\u00baC
2024-01-25 21:34:18,Chennai,21\u00baC
2024-01-25 21:34:28,Chennai,31\u00baC
2024-01-25 21:34:38,New York,25\u00baC
2024-01-25 21:34:48,New York,29\u00baC
2024-01-25 21:34:58,Chennai,18\u00baC
2024-01-25 21:35:08,Tokyo,20\u00baC
2024-01-25 21:35:18,New York,26\u00baC
2024-01-25 21:35:28,Chennai,31\u00baC
2024-01-25 21:35:38,New York,31\u00baC
2024-01-25 21:36:08,Shanghai,26\u00baC
2024-01-25 21:36:09,London,28\u00baC
2024-01-25 21:36:10,London,23\u00baC
2024-01-25 21:36:11,New York,21\u00baC
2024-01-25 21:36:12,New York,24\u00baC
2024-01-25 21:36:13,New York,32\u00baC
2024-01-25 21:36:14,New York,20\u00baC
2024-01-25 21:36:15,London,20\u00baC
2024-01-25 21:36:16,New York,30\u00baC
2024-01-25 21:36:17,Shanghai,21\u00baC
2024-01-25 21:37:59,London,27\u00baC
2024-01-25 21:38:00,New York,29\u00baC
2024-01-25 21:38:01,New York,22\u00baC
2024-01-25 21:38:02,London,21\u00baC
2024-01-25 21:38:03,Shanghai,32\u00baC
2024-01-25 21:38:04,Shanghai,28\u00baC
2024-01-25 21:38:05,Shanghai,19\u00baC
2024-01-25 21:38:06,New York,18\u00baC
2024-01-25 21:38:07,London,32\u00baC
2024-01-25 21:38:08,Shanghai,32\u00baC
2024-01-25 21:41:48,Shanghai,22\u00baC
2024-01-25 21:41:49,Shanghai,24\u00baC
2024-01-25 21:41:50,London,29\u00baC
2024-01-25 21:41:51,New York,25\u00baC
2024-01-25 21:41:52,Shanghai,29\u00baC
2024-01-25 21:41:53,London,27\u00baC
2024-01-25 21:41:54,Shanghai,28\u00baC
2024-01-25 21:41:55,New York,25\u00baC
2024-01-25 21:41:56,New York,31\u00baC
2024-01-25 21:41:57,Shanghai,23\u00baC
2024-01-25 21:51:21,Shanghai,32\u00baC
2024-01-25 21:51:22,Shanghai,32\u00baC
2024-01-25 21:51:23,Shanghai,19\u00baC
2024-01-25 21:51:24,Shanghai,26\u00baC
2024-01-25 21:51:25,London,25\u00baC
2024-01-25 21:51:26,Shanghai,18\u00baC
2024-01-25 21:51:27,New York,22\u00baC
2024-01-25 21:51:28,Shanghai,25\u00baC
2024-01-25 21:51:29,Shanghai,31\u00baC
2024-01-25 21:51:30,New York,28\u00baC
2024-01-25 21:53:34,Shanghai,29\u00baC
2024-01-25 21:53:35,London,29\u00baC
2024-01-25 21:53:36,London,28\u00baC
2024-01-25 21:53:37,London,24\u00baC
2024-01-25 21:53:38,Shanghai,20\u00baC
2024-01-25 21:53:39,Shanghai,19\u00baC
2024-01-25 21:53:40,New York,21\u00baC
2024-01-25 21:53:41,London,29\u00baC
2024-01-25 21:53:42,New York,28\u00baC
2024-01-25 21:53:43,New York,19\u00baC
2024-01-25 22:43:13,New York,21\u00baC
2024-01-25 22:43:15,Pittsburgh,20\u00baC
2024-01-25 22:43:16,Seattle,27\u00baC
2024-01-25 22:43:17,Pittsburgh,23\u00baC
2024-01-25 22:43:18,Seattle,27\u00baC
2024-01-25 22:43:19,Pittsburgh,21\u00baC
2024-01-25 22:43:20,New York,20\u00baC
2024-01-25 22:43:21,New York,19\u00baC
2024-01-25 22:43:22,Pittsburgh,18\u00baC
2024-01-25 22:43:23,San Francisco,32\u00baC
2024-01-26 08:17:47,Pittsburgh,18\u00baC
2024-01-26 08:17:48,New Delhi,28\u00baC
2024-01-26 08:17:49,New York,22\u00baC
2024-01-26 08:17:50,New York,23\u00baC
2024-01-26 08:17:51,New York,19\u00baC
2024-01-26 08:17:52,Pittsburgh,32\u00baC
2024-01-26 08:17:53,New York,19\u00baC
2024-01-26 08:17:54,New Delhi,28\u00baC
2024-01-26 08:17:55,New Delhi,32\u00baC
2024-01-26 08:17:56,New Delhi,30\u00baC
2024-01-26 09:24:13,New York,23\u00baC
2024-01-26 09:24:14,New York,22\u00baC
2024-01-26 09:24:15,Pittsburgh,24\u00baC
2024-01-26 09:24:16,San Francisco,27\u00baC
2024-01-26 09:24:17,San Francisco,29\u00baC
2024-01-26 09:24:18,San Francisco,18\u00baC
2024-01-26 09:24:19,Pittsburgh,28\u00baC
2024-01-26 09:24:20,Pittsburgh,30\u00baC
2024-01-26 09:24:21,New York,26\u00baC
2024-01-26 09:24:22,Pittsburgh,28\u00baC
2024-01-26 09:29:15,Seattle,25\u00baC
2024-01-26 09:29:16,Pittsburgh,28\u00baC
2024-01-26 09:29:17,Seattle,32\u00baC
2024-01-26 09:29:18,Seattle,31\u00baC
2024-01-26 09:29:19,New York,29\u00baC
2024-01-26 09:29:20,New York,21\u00baC
2024-01-26 09:29:21,Seattle,31\u00baC
2024-01-26 09:29:22,Seattle,32\u00baC
2024-01-26 09:29:23,Pittsburgh,30\u00baC
2024-01-26 09:29:24,Seattle,19\u00baC
2024-01-26 09:37:17,Hong Kong,30\u00baC
2024-01-26 09:37:18,Pittsburgh,24\u00baC
2024-01-26 09:37:19,Pittsburgh,26\u00baC
2024-01-26 09:37:20,Hong Kong,21\u00baC
2024-01-26 09:37:21,Hong Kong,19\u00baC
2024-01-26 09:37:22,Hong Kong,26\u00baC
2024-01-26 09:37:23,Pittsburgh,26\u00baC
2024-01-26 09:37:24,Pittsburgh,29\u00baC
2024-01-26 09:37:25,Pittsburgh,25\u00baC
2024-01-26 09:37:26,Hong Kong,27\u00baC
2024-01-26 09:47:03,Seattle,30\u00baC
2024-01-26 09:47:04,New York,20\u00baC
2024-01-26 09:47:05,New York,31\u00baC
2024-01-26 09:47:06,San Francisco,30\u00baC
2024-01-26 09:47:07,Pittsburgh,29\u00baC
2024-01-26 09:47:08,San Francisco,27\u00baC
2024-01-26 09:47:09,San Francisco,32\u00baC
2024-01-26 09:47:10,New York,30\u00baC
2024-01-26 09:47:11,New York,18\u00baC
2024-01-26 09:47:12,San Francisco,30\u00baC
2024-01-26 09:50:28,London,20\u00baC
2024-01-26 09:50:29,New York,29\u00baC
2024-01-26 09:50:30,London,28\u00baC
2024-01-26 09:50:31,Shanghai,31\u00baC
2024-01-26 09:50:32,New York,26\u00baC
2024-01-26 09:50:33,Shanghai,28\u00baC
2024-01-26 09:50:34,New York,18\u00baC
2024-01-26 09:50:35,London,30\u00baC
2024-01-26 09:50:36,Shanghai,20\u00baC
2024-01-26 09:50:37,New York,29\u00baC
2024-01-26 09:54:44,Tokyo,21\u00baC
2024-01-26 09:54:54,Paris,32\u00baC
2024-01-26 09:55:04,Chennai,25\u00baC
2024-01-26 09:55:14,Paris,21\u00baC
2024-01-26 09:55:24,Tokyo,20\u00baC
2024-01-26 09:55:27,New York,22\u00baC
2024-01-26 09:55:28,New York,21\u00baC
2024-01-26 09:55:29,New York,31\u00baC
2024-01-26 09:55:30,Tokyo,26\u00baC
2024-01-26 09:55:31,Chennai,28\u00baC
2024-01-26 09:55:32,New York,19\u00baC
2024-01-26 09:55:33,Paris,31\u00baC
2024-01-26 09:55:34,New York,28\u00baC
2024-01-26 09:55:35,Tokyo,31\u00baC
2024-01-26 09:55:36,Paris,30\u00baC
2024-01-26 09:56:47,Tokyo,30\u00baC
2024-01-26 09:56:57,Tokyo,19\u00baC
2024-01-26 09:57:08,New York,26\u00baC
2024-01-26 09:57:09,Tokyo,23\u00baC
2024-01-26 09:57:10,New York,30\u00baC
2024-01-26 09:57:11,Tokyo,21\u00baC
2024-01-26 09:57:12,New York,29\u00baC
2024-01-26 09:57:13,Paris,20\u00baC
2024-01-26 09:57:14,Chennai,30\u00baC
2024-01-26 09:57:15,Chennai,26\u00baC
2024-01-26 09:57:16,Chennai,22\u00baC
2024-01-26 09:57:17,New York,28\u00baC
2024-01-26 09:58:17,Tokyo,21\u00baC
2024-01-26 09:58:18,Tokyo,19\u00baC
2024-01-26 09:58:19,Paris,31\u00baC
2024-01-26 09:58:20,Chennai,26\u00baC
2024-01-26 09:58:21,Chennai,20\u00baC
2024-01-26 09:58:22,New York,30\u00baC
2024-01-26 09:58:23,Chennai,23\u00baC
2024-01-26 09:58:24,Chennai,26\u00baC
2024-01-26 09:58:25,Paris,22\u00baC
2024-01-26 09:58:26,Chennai,31\u00baC
2024-01-26 09:58:40,New York,26\u00baC
2024-01-26 09:58:41,Tokyo,29\u00baC
2024-01-26 09:58:42,Tokyo,25\u00baC
2024-01-26 09:58:43,Chennai,26\u00baC
2024-01-26 09:58:44,Paris,28\u00baC
2024-01-26 09:58:45,Chennai,18\u00baC
2024-01-26 09:58:46,Chennai,20\u00baC
2024-01-26 09:58:47,Tokyo,25\u00baC
2024-01-26 09:58:48,Tokyo,23\u00baC
2024-01-26 09:58:49,Paris,26\u00baC
2024-01-26 09:59:11,Tokyo,27\u00baC
2024-01-26 09:59:12,Tokyo,22\u00baC
2024-01-26 09:59:13,New York,26\u00baC
2024-01-26 09:59:14,Tokyo,32\u00baC
2024-01-26 09:59:15,New York,32\u00baC
2024-01-26 09:59:16,Chennai,29\u00baC
2024-01-26 09:59:17,New York,23\u00baC
2024-01-26 09:59:18,Paris,24\u00baC
2024-01-26 09:59:19,Tokyo,21\u00baC
2024-01-26 09:59:20,New York,30\u00baC
2024-01-26 09:59:37,New York City,26\u00baC
2024-01-26 09:59:38,Pittsburgh,25\u00baC
2024-01-26 09:59:39,Pittsburgh,24\u00baC
2024-01-26 09:59:40,Pittsburgh,30\u00baC
2024-01-26 09:59:41,Chicago,32\u00baC
2024-01-26 09:59:42,Pittsburgh,32\u00baC
2024-01-26 09:59:43,New York City,27\u00baC
2024-01-26 09:59:44,Pittsburgh,19\u00baC
2024-01-26 09:59:45,Chicago,25\u00baC
2024-01-26 09:59:46,Pittsburgh,25\u00baC
2024-01-26 10:02:08,New York,27\u00baC
2024-01-26 10:02:09,New York,20\u00baC
2024-01-26 10:02:10,New York,26\u00baC
2024-01-26 10:02:11,New York,27\u00baC
2024-01-26 10:02:12,New York,26\u00baC
2024-01-26 10:02:13,New York,19\u00baC
2024-01-26 10:02:14,New York,23\u00baC
2024-01-26 10:02:15,New York,21\u00baC
2024-01-26 10:02:16,New York,26\u00baC
2024-01-26 10:02:17,New York,30\u00baC
2024-01-26 10:05:28,Taipei,28\u00baC
2024-01-26 10:05:29,Taipei,20\u00baC
2024-01-26 10:05:30,abc,18\u00baC
2024-01-24 22:17:04,denver,28\u00baC
2024-01-24 22:17:05,minneapolis,18\u00baC
2024-01-24 22:17:06,minneapolis,32\u00baC
2024-01-24 22:17:07,denver,28\u00baC
2024-01-24 22:17:08,denver,26\u00baC
2024-01-24 22:17:09,minneapolis,18\u00baC
2024-01-24 22:17:10,denver,22\u00baC
2024-01-24 22:17:11,minneapolis,27\u00baC
2024-01-24 22:17:12,minneapolis,25\u00baC
2024-01-24 22:17:13,minneapolis,25\u00baC
2024-01-24 22:32:35,minneapolis,21\u00baC
2024-01-24 22:32:36,minneapolis,25\u00baC
2024-01-24 22:32:37,minneapolis,28\u00baC
2024-01-24 22:32:38,minneapolis,18\u00baC
2024-01-24 22:32:39,minneapolis,30\u00baC
2024-01-24 22:32:40,minneapolis,25\u00baC
2024-01-24 22:32:41,minneapolis,32\u00baC
2024-01-24 22:32:42,denver,22\u00baC
2024-01-24 22:32:43,minneapolis,21\u00baC
2024-01-24 22:32:44,denver,24\u00baC
2024-01-24 23:04:36,denver,20\u00baC
2024-01-24 23:04:37,denver,30\u00baC
2024-01-24 23:04:38,minneapolis,26\u00baC
2024-01-24 23:04:39,denver,19\u00baC
2024-01-24 23:04:40,minneapolis,25\u00baC
2024-01-24 23:04:41,minneapolis,20\u00baC
2024-01-24 23:04:42,minneapolis,25\u00baC
2024-01-24 23:04:43,denver,18\u00baC
2024-01-24 23:04:44,minneapolis,32\u00baC
2024-01-24 23:04:45,denver,30\u00baC
2024-01-25 20:59:14,Tokyo,21\u00baC
2024-01-25 20:59:15,New York,22\u00baC
2024-01-25 20:59:16,Tokyo,18\u00baC
2024-01-25 20:59:17,Tokyo,24\u00baC
2024-01-25 20:59:18,New York,24\u00baC
2024-01-25 20:59:19,Sydney,31\u00baC
2024-01-25 20:59:20,Paris,31\u00baC
2024-01-25 20:59:21,London,18\u00baC
2024-01-25 20:59:22,Paris,20\u00baC
2024-01-25 20:59:23,Paris,21\u00baC
2024-01-25 21:02:35,Sydney,30\u00baC
2024-01-25 21:02:36,Tokyo,31\u00baC
2024-01-25 21:02:36,Tokyo,21\u00baC
2024-01-25 21:02:36,Sydney,31\u00baC
2024-01-25 21:02:36,London,25\u00baC
2024-01-25 21:02:36,Tokyo,29\u00baC
2024-01-25 21:02:36,Paris,19\u00baC
2024-01-25 21:02:36,Tokyo,24\u00baC
2024-01-25 21:02:36,Sydney,27\u00baC
2024-01-25 21:02:36,Sydney,28\u00baC
2024-01-25 21:02:36,Paris,32\u00baC
2024-01-25 21:02:37,New York,28\u00baC
2024-01-25 21:02:37,London,31\u00baC
2024-01-25 21:02:37,Paris,28\u00baC
2024-01-25 21:02:37,Sydney,22\u00baC
2024-01-25 21:02:37,Tokyo,28\u00baC
2024-01-25 21:02:37,New York,26\u00baC
2024-01-25 21:02:37,London,18\u00baC
2024-01-25 21:02:37,New York,18\u00baC
2024-01-25 21:02:37,Paris,18\u00baC
2024-01-25 21:02:37,London,27\u00baC
2024-01-25 21:02:38,London,29\u00baC
2024-01-25 21:02:38,Sydney,32\u00baC
2024-01-25 21:02:38,Paris,25\u00baC
2024-01-25 21:02:38,Sydney,22\u00baC
2024-01-25 21:02:38,London,27\u00baC
2024-01-25 21:02:38,Sydney,22\u00baC
2024-01-25 21:02:38,Tokyo,19\u00baC
2024-01-25 21:02:38,New York,32\u00baC
2024-01-25 21:02:38,Tokyo,20\u00baC
2024-01-25 21:02:38,Tokyo,21\u00baC
2024-01-25 21:02:39,Sydney,30\u00baC
2024-01-25 21:02:39,Sydney,19\u00baC
2024-01-25 21:02:39,Tokyo,21\u00baC
2024-01-25 21:02:39,New York,32\u00baC
2024-01-25 21:02:39,Paris,24\u00baC
2024-01-25 21:02:39,Tokyo,26\u00baC
2024-01-25 21:02:39,New York,28\u00baC
2024-01-25 21:02:39,Paris,32\u00baC
2024-01-25 21:02:39,London,24\u00baC
2024-01-25 21:02:39,Tokyo,24\u00baC
2024-01-25 21:02:40,Sydney,31\u00baC
2024-01-25 21:02:40,Paris,26\u00baC
2024-01-25 21:02:40,Paris,32\u00baC
2024-01-25 21:02:40,London,31\u00baC
2024-01-25 21:02:40,Paris,22\u00baC
2024-01-25 21:02:40,New York,29\u00baC
2024-01-25 21:02:40,Tokyo,25\u00baC
2024-01-25 21:02:40,New York,20\u00baC
2024-01-25 21:02:40,Paris,18\u00baC
2024-01-25 21:02:40,Tokyo,31\u00baC
2024-01-25 21:02:41,Tokyo,26\u00baC
2024-01-25 21:02:41,Tokyo,22\u00baC
2024-01-25 21:02:41,Sydney,25\u00baC
2024-01-25 21:02:41,Paris,31\u00baC
2024-01-25 21:02:41,Tokyo,22\u00baC
2024-01-25 21:02:41,Tokyo,23\u00baC
2024-01-25 21:02:41,Tokyo,25\u00baC
2024-01-25 21:02:41,Tokyo,29\u00baC
2024-01-25 21:02:41,London,23\u00baC
2024-01-25 21:02:41,Tokyo,21\u00baC
2024-01-25 21:02:42,New York,25\u00baC
2024-01-25 21:02:42,New York,28\u00baC
